id	value	cell_tested	state_tested	dnase_tested	cell_picked	state_picked	dnase_picked	matched	coords	len
#2669	4.680	K562	1:Tss	DNase	HepG2	5:Enh	DNase	unmatched	chrX:48,897,369-48,897,663	295
#13781	4.646	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr9:123,605,169-123,605,463	295
#15211	4.621	K562	1:Tss	DNase	Huvec	10:DNaseD	DNase	unmatched	chr16:89,070,569-89,070,863	295
#13820	4.594	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr2:217,276,969-217,277,263	295
#48	4.584	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr16:30,366,569-30,366,863	295
#465	4.581	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr19:4,375,769-4,376,063	295
#5915	4.577	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr11:66,056,629-66,056,923	295
#10698	4.411	K562	1:Tss	DNase	HepG2	6:EnhF	DNase	unmatched	chr14:101,237,529-101,237,823	295
#13770	4.384	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr1:171,750,489-171,750,783	295
#56	4.348	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr3:47,823,329-47,823,623	295
#5954	4.328	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr7:124,569,869-124,570,163	295
#5953	4.324	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr7:75,157,369-75,157,663	295
#36	4.319	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr3:177,077,669-177,077,963	295
#13774	4.295	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr11:3,013,529-3,013,823	295
#5957	4.292	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr16:57,481,209-57,481,503	295
#171	4.287	K562	1:Tss	DNase	H1hesc	4:PromP	DNase	unmatched	chr19:53,662,209-53,662,503	295
#5919	4.279	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chrX:53,254,489-53,254,783	295
#5937	4.271	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr1:52,344,389-52,344,683	295
#1984	4.270	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr6:142,468,129-142,468,423	295
#13823	4.262	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr17:79,650,729-79,651,023	295
#13780	4.259	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr7:149,169-149,463	295
#5988	4.249	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr11:3,400,329-3,400,623	295
#2065	4.244	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chrX:11,776,509-11,776,803	295
#7904	4.231	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr3:40,498,629-40,498,923	295
#9875	4.230	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr17:40,306,989-40,307,283	295
#98	4.217	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr1:40,997,109-40,997,403	295
#80	4.204	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr7:148,936,509-148,936,803	295
#5956	4.203	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr5:172,410,589-172,410,883	295
#3826	4.147	K562	1:Tss	DNase	HepG2	20:ReprD	DNase	unmatched	chr15:91,412,989-91,413,283	295
#2033	4.145	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr9:123,605,109-123,605,403	295
#13771	4.129	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr2:75,873,709-75,874,003	295
#2040	4.074	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr20:20,693,429-20,693,723	295
#13766	4.065	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr1:179,851,689-179,851,983	295
#13835	4.050	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr1:184,020,649-184,020,943	295
#7876	4.050	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr1:108,742,889-108,743,183	295
#7861	4.046	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr7:11,013,269-11,013,563	295
#5929	4.041	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr15:42,120,149-42,120,443	295
#11647	3.962	K562	1:Tss	DNase	HepG2	18:Pol2	DNase	unmatched	chr17:79,093,449-79,093,743	295
#54	3.911	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr8:37,887,849-37,888,143	295
#9920	3.876	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr19:15,490,589-15,490,883	295
#13822	3.862	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr8:101,571,889-101,572,183	295
#8680	3.862	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr7:104,585,509-104,585,803	295
#7932	3.855	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr19:40,502,789-40,503,083	295
#5920	3.841	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr7:100,797,549-100,797,843	295
#6	3.830	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr5:115,420,969-115,421,263	295
#5940	3.819	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr12:112,563,089-112,563,383	295
#7894	3.811	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr1:8,877,649-8,877,943	295
#1272	3.796	K562	1:Tss	DNase	H1hesc	9:DNaseU	DNase	unmatched	chr2:47,195,089-47,195,383	295
#8373	3.780	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr19:55,919,489-55,919,783	295
#9358	3.714	K562	1:Tss	DNase	H1hesc	12:CtcfO	DNase	unmatched	chrX:152,736,269-152,736,563	295
#62	3.704	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr3:51,572,509-51,572,803	295
#10427	3.659	K562	1:Tss	DNase	HepG2	5:Enh	DNase	unmatched	chr19:47,818,629-47,818,923	295
#5965	3.634	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr2:241,525,929-241,526,223	295
#8215	3.634	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr11:46,004,589-46,004,883	295
#8505	3.622	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr6:3,209,429-3,209,723	295
#70	3.615	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr1:28,696,029-28,696,323	295
#13813	3.614	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr8:91,013,049-91,013,343	295
#10546	3.608	K562	1:Tss	DNase	HepG2	5:Enh	DNase	unmatched	chr19:18,484,649-18,484,943	295
#315	3.608	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr15:74,890,629-74,890,923	295
#2045	3.602	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr8:125,384,809-125,385,103	295
#13785	3.586	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr5:56,469,649-56,469,943	295
#7942	3.561	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr16:57,769,229-57,769,523	295
#2006	3.557	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr8:124,408,829-124,409,123	295
#13839	3.551	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr1:201,798,069-201,798,363	295
#1631	3.515	K562	1:Tss	DNase	H1hesc	12:CtcfO	DNase	unmatched	chr22:22,901,589-22,901,883	295
#5944	3.512	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr16:2,264,949-2,265,243	295
#13847	3.466	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr21:35,747,569-35,747,863	295
#238	3.462	K562	1:Tss	DNase	H1hesc	4:PromP	DNase	unmatched	chr8:120,885,789-120,886,083	295
#713	3.451	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr12:131,714,569-131,714,863	295
#7954	3.450	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr4:83,956,049-83,956,343	295
#13843	3.434	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr17:48,238,849-48,239,143	295
#2042	3.419	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr22:30,278,969-30,279,263	295
#8907	3.388	K562	1:Tss	DNase	H1hesc	8:EnhW	DNase	unmatched	chr12:122,501,969-122,502,263	295
#5945	3.355	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr14:24,682,549-24,682,843	295
#9896	3.339	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr2:223,725,469-223,725,763	295
#302	3.332	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr21:38,936,149-38,936,443	295
#7862	3.323	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chrX:154,444,489-154,444,783	295
#41	3.316	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr16:77,756,249-77,756,543	295
#8497	3.305	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr9:130,981,029-130,981,323	295
#11648	3.258	K562	1:Tss	DNase	HepG2	18:Pol2	DNase	unmatched	chr19:1,872,369-1,872,663	295
#9828	3.257	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr18:18,691,669-18,691,963	295
#14072	3.242	K562	1:Tss	DNase	Huvec	5:Enh	DNase	unmatched	chr6:108,883,909-108,884,203	295
#1991	3.205	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr2:86,790,429-86,790,723	295
#13810	3.200	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr1:93,544,589-93,544,883	295
#5918	3.168	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr5:151,151,189-151,151,483	295
#2344	3.166	K562	1:Tss	DNase	HepG2	5:Enh	DNase	unmatched	chr1:236,666,469-236,666,763	295
#7957	3.143	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr10:60,094,529-60,094,823	295
#567	3.064	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr6:30,649,889-30,650,183	295
#8686	3.040	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr20:45,985,409-45,985,703	295
#8692	3.035	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr3:14,889,469-14,889,763	295
#815	3.026	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr2:232,531,609-232,531,903	295
#3361	3.004	K562	1:Tss	DNase	HepG2	9:DNaseU	DNase	unmatched	chr1:120,838,229-120,838,523	295
#10893	2.998	K562	1:Tss	DNase	HepG2	8:EnhW	DNase	unmatched	chr12:53,773,589-53,773,883	295
#2152	2.983	K562	1:Tss	DNase	HepG2	4:PromP	DNase	unmatched	chr9:131,965,069-131,965,363	295
#13792	2.952	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr13:108,867,809-108,868,103	295
#839	2.938	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr12:109,085,409-109,085,703	295
#2011	2.920	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr10:135,122,609-135,122,903	295
#6169	2.873	K562	1:Tss	DNase	Huvec	5:Enh	DNase	unmatched	chr22:38,577,789-38,578,083	295
#5931	2.870	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr17:48,228,409-48,228,703	295
#6451	2.866	K562	1:Tss	DNase	Huvec	5:Enh	DNase	unmatched	chr8:41,670,269-41,670,563	295
#88	2.860	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr19:12,662,269-12,662,563	295
#13932	2.840	K562	1:Tss	DNase	Huvec	4:PromP	DNase	unmatched	chr19:1,897,589-1,897,883	295
#2028	2.835	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr7:102,389,169-102,389,463	295
#5933	2.826	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr6:24,667,049-24,667,343	295
#13786	2.806	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr11:18,610,149-18,610,443	295
#8639	2.803	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr2:220,436,729-220,437,023	295
#13936	2.798	K562	1:Tss	DNase	Huvec	4:PromP	DNase	unmatched	chr3:42,922,469-42,922,763	295
#13975	2.782	K562	1:Tss	DNase	Huvec	4:PromP	DNase	unmatched	chr2:43,903,509-43,903,803	295
#2030	2.776	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr8:145,159,669-145,159,963	295
#184	2.773	K562	1:Tss	DNase	H1hesc	4:PromP	DNase	unmatched	chr2:74,730,349-74,730,643	295
#8172	2.766	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr15:91,412,909-91,413,203	295
#5928	2.737	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr6:52,528,989-52,529,283	295
#76	2.719	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr22:22,337,069-22,337,363	295
#13807	2.694	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chrX:40,943,649-40,943,943	295
#9849	2.693	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr3:48,282,469-48,282,763	295
#2050	2.686	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr5:42,993,309-42,993,603	295
#52	2.675	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr9:125,590,769-125,591,063	295
#6103	2.657	K562	1:Tss	DNase	Huvec	4:PromP	DNase	unmatched	chr5:140,105,529-140,105,823	295
#13801	2.621	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr19:56,879,429-56,879,723	295
#13841	2.607	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr12:22,198,969-22,199,263	295
#58	2.585	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr15:75,660,829-75,661,123	295
#8340	2.566	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr19:1,855,329-1,855,623	295
#8228	2.560	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr17:56,415,389-56,415,683	295
#2056	2.540	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr22:36,784,029-36,784,323	295
#10118	2.501	K562	1:Tss	DNase	HepG2	5:Enh	DNase	unmatched	chr5:75,668,429-75,668,723	295
#9884	2.498	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr16:30,389,029-30,389,323	295
#237	2.498	K562	1:Tss	DNase	H1hesc	4:PromP	DNase	unmatched	chr14:73,360,769-73,361,063	295
#9883	2.466	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr8:41,685,609-41,685,903	295
#8316	2.453	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr10:45,474,229-45,474,523	295
#6054	2.442	K562	1:Tss	DNase	Huvec	4:PromP	DNase	unmatched	chr19:12,978,389-12,978,683	295
#8906	2.439	K562	1:Tss	DNase	H1hesc	8:EnhW	DNase	unmatched	chr19:47,551,889-47,552,183	295
#97	2.420	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr10:25,305,289-25,305,583	295
#9995	2.412	K562	1:Tss	DNase	HepG2	4:PromP	DNase	unmatched	chr4:113,218,289-113,218,583	295
#7866	2.410	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr9:130,548,149-130,548,443	295
#799	2.356	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chrX:38,660,409-38,660,703	295
#9894	2.346	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr19:58,987,329-58,987,623	295
#9	2.334	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr1:150,551,989-150,552,283	295
#13828	2.332	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chrX:128,674,069-128,674,363	295
#93	2.308	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr19:47,291,769-47,292,063	295
#7023	2.258	K562	1:Tss	DNase	Huvec	8:EnhW	DNase	unmatched	chr20:31,269,169-31,269,463	295
#423	2.257	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr9:94,909,549-94,909,843	295
#45	2.248	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr1:45,956,829-45,957,123	295
#5917	2.242	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr1:247,495,049-247,495,343	295
#1998	2.218	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr19:56,631,709-56,632,003	295
#8039	2.186	K562	1:Tss	DNase	H1hesc	4:PromP	DNase	unmatched	chr7:138,818,349-138,818,643	295
#6083	2.180	K562	1:Tss	DNase	Huvec	4:PromP	DNase	unmatched	chr2:200,324,249-200,324,543	295
#39	2.174	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr16:30,710,269-30,710,563	295
#7934	2.168	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr10:76,970,189-76,970,483	295
#7870	2.156	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr5:137,549,029-137,549,323	295
#9860	2.142	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr11:76,156,769-76,157,063	295
#10000	2.123	K562	1:Tss	DNase	HepG2	4:PromP	DNase	unmatched	chr11:45,921,329-45,921,623	295
#14524	2.091	K562	1:Tss	DNase	Huvec	5:Enh	DNase	unmatched	chr9:132,539,449-132,539,743	295
#13846	2.073	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr16:15,188,109-15,188,403	295
#5900	2.073	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr14:90,863,169-90,863,463	295
#13939	2.056	K562	1:Tss	DNase	Huvec	4:PromP	DNase	unmatched	chr9:131,940,469-131,940,763	295
#7081	2.048	K562	1:Tss	DNase	Huvec	8:EnhW	DNase	unmatched	chr7:121,078,489-121,078,783	295
#13805	2.038	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr7:1,572,449-1,572,743	295
#13833	2.027	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr3:119,813,509-119,813,803	295
#228	2.018	K562	1:Tss	DNase	H1hesc	4:PromP	DNase	unmatched	chr15:76,628,849-76,629,143	295
#7874	2.012	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr3:101,568,049-101,568,343	295
#13773	2.000	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr4:84,205,789-84,206,083	295
#13789	1.993	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr4:39,183,849-39,184,143	295
#3035	1.988	K562	1:Tss	DNase	HepG2	8:EnhW	DNase	unmatched	chr1:19,794,869-19,795,163	295
#7901	1.986	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr7:142,960,449-142,960,743	295
#652	1.984	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr10:11,916,809-11,917,103	295
#5922	1.981	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr17:77,770,909-77,771,203	295
#7909	1.977	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr17:55,038,249-55,038,543	295
#197	1.976	K562	1:Tss	DNase	H1hesc	4:PromP	DNase	unmatched	chr12:50,339,389-50,339,683	295
#8537	1.970	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr22:39,410,069-39,410,363	295
#2003	1.966	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr20:62,610,149-62,610,443	295
#13815	1.931	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr18:61,033,529-61,033,823	295
#8365	1.928	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr6:43,742,489-43,742,783	295
#28	1.906	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr17:43,138,809-43,139,103	295
#55	1.897	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr1:211,848,949-211,849,243	295
#13778	1.893	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr1:116,961,069-116,961,363	295
#9842	1.884	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr22:41,777,629-41,777,923	295
#7882	1.880	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr6:64,282,169-64,282,463	295
#10010	1.868	K562	1:Tss	DNase	HepG2	4:PromP	DNase	unmatched	chr11:118,479,169-118,479,463	295
#9095	1.843	K562	1:Tss	DNase	H1hesc	8:EnhW	DNase	unmatched	chr5:38,660,409-38,660,703	295
#9924	1.835	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr12:107,349,349-107,349,643	295
#1985	1.833	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr7:1,500,569-1,500,863	295
#13825	1.820	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr18:33,709,229-33,709,523	295
#2073	1.807	K562	1:Tss	DNase	HepG2	2:TssF	DNase	unmatched	chr19:14,545,909-14,546,203	295
#8469	1.806	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr1:33,190,829-33,191,123	295
#13851	1.799	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr16:56,966,789-56,967,083	295
#5980	1.793	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr2:136,288,769-136,289,063	295
#8596	1.764	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr16:3,055,969-3,056,263	295
#14405	1.754	K562	1:Tss	DNase	Huvec	5:Enh	DNase	unmatched	chr3:14,473,769-14,474,063	295
#25	1.752	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr20:58,515,249-58,515,543	295
#7928	1.741	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr16:4,233,829-4,234,123	295
#5899	1.721	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr21:38,445,269-38,445,563	295
#9899	1.690	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr16:4,674,609-4,674,903	295
#42	1.676	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr11:113,746,269-113,746,563	295
#13762	1.663	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr1:54,518,909-54,519,203	295
#13767	1.656	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr16:128,009-128,303	295
#863	1.640	K562	1:Tss	DNase	H1hesc	6:EnhF	DNase	unmatched	chr19:8,482,929-8,483,223	295
#13803	1.627	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr2:220,159,569-220,159,863	295
#13790	1.626	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr15:44,580,729-44,581,023	295
#1974	1.620	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr5:176,882,309-176,882,603	295
#9871	1.598	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr9:100,395,669-100,395,963	295
#9854	1.575	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr1:9,599,289-9,599,583	295
#9898	1.556	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr1:205,561,009-205,561,303	295
#1360	1.550	K562	1:Tss	DNase	H1hesc	9:DNaseU	DNase	unmatched	chr4:79,641,249-79,641,543	295
#192	1.533	K562	1:Tss	DNase	H1hesc	4:PromP	DNase	unmatched	chr11:59,521,469-59,521,763	295
#14495	1.522	K562	1:Tss	DNase	Huvec	5:Enh	DNase	unmatched	chr10:62,060,249-62,060,543	295
#7900	1.517	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr6:35,699,609-35,699,903	295
#5958	1.501	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr17:21,002,589-21,002,883	295
#3145	1.460	K562	1:Tss	DNase	HepG2	8:EnhW	DNase	unmatched	chr10:121,376,409-121,376,703	295
#7919	1.460	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr5:71,404,609-71,404,903	295
#5969	1.454	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr10:51,572,209-51,572,503	295
#9903	1.440	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr10:93,668,589-93,668,883	295
#5896	1.414	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr17:1,933,209-1,933,503	295
#10017	1.361	K562	1:Tss	DNase	HepG2	4:PromP	DNase	unmatched	chr5:148,737,369-148,737,663	295
#7880	1.332	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr15:81,282,109-81,282,403	295
#13819	1.325	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr17:41,855,609-41,855,903	295
#6139	1.299	K562	1:Tss	DNase	Huvec	4:PromP	DNase	unmatched	chr6:10,404,389-10,404,683	295
#13918	1.282	K562	1:Tss	DNase	Huvec	4:PromP	DNase	unmatched	chrX:48,910,869-48,911,163	295
#16	1.276	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr6:99,873,749-99,874,043	295
#2194	1.250	K562	1:Tss	DNase	HepG2	4:PromP	DNase	unmatched	chr20:42,295,549-42,295,843	295
#24	1.230	K562	1:Tss	DNase	H1hesc	1:Tss	DNase	unmatched	chr3:28,390,509-28,390,803	295
#8693	1.208	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr3:129,167,189-129,167,483	295
#10030	1.163	K562	1:Tss	DNase	HepG2	4:PromP	DNase	unmatched	chr11:59,521,529-59,521,823	295
#6397	1.154	K562	1:Tss	DNase	Huvec	5:Enh	DNase	unmatched	chr21:34,755,489-34,755,783	295
#14493	1.144	K562	1:Tss	DNase	Huvec	5:Enh	DNase	unmatched	chr19:4,374,589-4,374,883	295
#14350	1.142	K562	1:Tss	DNase	Huvec	5:Enh	DNase	unmatched	chr14:77,428,229-77,428,523	295
#8924	1.142	K562	1:Tss	DNase	H1hesc	8:EnhW	DNase	unmatched	chr12:56,616,949-56,617,243	295
#9868	1.111	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr3:177,076,349-177,076,643	295
#3260	1.106	K562	1:Tss	DNase	HepG2	9:DNaseU	DNase	unmatched	chr7:102,153,089-102,153,383	295
#9893	1.086	K562	1:Tss	DNase	HepG2	1:Tss	DNase	unmatched	chr1:220,101,929-220,102,223	295
#5948	1.056	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr17:46,018,689-46,018,983	295
#10458	1.052	K562	1:Tss	DNase	HepG2	5:Enh	DNase	unmatched	chr19:1,075,469-1,075,763	295
#6048	1.042	K562	1:Tss	DNase	Huvec	4:PromP	DNase	unmatched	chr1:23,866,329-23,866,623	295
#8148	1.037	K562	1:Tss	DNase	H1hesc	5:Enh	DNase	unmatched	chr17:8,055,669-8,055,963	295
#9204	1.036	K562	1:Tss	DNase	H1hesc	9:DNaseU	DNase	unmatched	chr7:154,473,089-154,473,383	295
#5967	1.028	K562	1:Tss	DNase	Huvec	1:Tss	DNase	unmatched	chr1:169,075,409-169,075,703	295
